"date","_NDXD-open","_NDXD-high","_NDXD-low","_NDXD-close","_NDXD-vol"
"6/20/2002","1094.53","1102.72","1058.01","1062.45","170947"
"6/21/2002","1051.8","1074.77","1031.95","1035.63","196290"
"6/24/2002","1023.06","1075.63","1014.76","1057.6801","205061"
"6/25/2002","1070.62","1073.53","1017.71","1022.74","188068"
"6/26/2002","979.87","1035.53","979.87","1027.22","206174"
"6/27/2002","1048.54","1050.6801","1009.05","1050.64","194259"
"6/28/2002","1047.5601","1074.73","1042.84","1051.41","257524"
"7/1/2002","1044.48","1049.88","997.97","998.17","232065"
"7/2/2002","989.25","993.99","961.76","963.66","272255"
"7/3/2002","957.26","995.95","950.33","995.68","266106"
"7/5/2002","1018.63","1061.05","1018.63","1060.89","112096"
"7/8/2002","1051.27","1066.28","1008.78","1014.33","170815"
"7/9/2002","1015.27","1023.38","989.34","990.23","170422"
"7/10/2002","1005.99","1005.99","958.76","959.05","184632"
"7/11/2002","954.01","999.43","945.85","998.03","229833"
"7/12/2002","1016","1025.61","988.25","1000.82","200934"
"7/15/2002","990.98","1021.35","955.29","1021.02","211770"
"7/16/2002","1012.51","1045.52","1002.17","1011.3","237926"
"7/17/2002","1047.79","1060.77","1005.18","1028.74","233839"
"7/18/2002","1020.82","1027.4399","993.08","994.61","184236"
"7/19/2002","975.06","992.84","957.65","965.37","239680"
"7/22/2002","958.34","980.64","928.83","939.1","201441"
"7/23/2002","943.29","954.07","896.56","896.82","223889"
"7/24/2002","875.48","951.83","869.17","951.58","216779"
"7/25/2002","934.93","940.93","878.01","894.45","235321"
"7/26/2002","905.88","917.32","885.94","910.91","169154"
"7/29/2002","935.05","970.13","931.43","970.13","194417"
"7/30/2002","957.08","992.34","950.74","980.36","172827"
"7/31/2002","966.05","971.85","940.91","962.1","163330"
"8/1/2002","954.56","960.36","912.4","913.59","154886"
"8/2/2002","913.6","916.69","878.48","892.51","141979"
"8/5/2002","889.49","896.68","856.35","857.08","133672"
"8/6/2002","875.53","923.74","875.53","901.91","153511"
"8/7/2002","932.53","938.16","883.37","919.08","154288"
"8/8/2002","915.89","948.72","898.57","947.24","152300"
"8/9/2002","932.33","953.38","921.25","937.33","131375"
"8/12/2002","925.68","943.27","922.36","938.98","105422"
"8/13/2002","933.74","959.46","907.3","907.62","157066"
"8/14/2002","912.35","968.97","904.47","968.84","162929"
"8/15/2002","975.09","985.97","955.38","980.98","164285"
"8/16/2002","968.05","1004.22","961.56","996.06","138918"
"8/19/2002","997.39","1028.0699","993.46","1026.0601","148949"
"8/20/2002","1014.51","1021.94","1001.84","1008.02","139629"
"8/21/2002","1020.95","1038.86","1006.55","1035.47","150853"
"8/22/2002","1036.16","1052.49","1023.25","1049.03","165408"
"8/23/2002","1036.13","1036.66","1005.02","1010.49","136583"
"8/26/2002","1017.62","1020.86","990.82","1016.79","126136"
"8/27/2002","1021.5","1021.66","971.68","974.47","143236"
"8/28/2002","965.57","968.66","941.6","944.83","135150"
"8/29/2002","933.46","973.34","926.61","961.75","143519"
"8/30/2002","951.56","964.93","941.51","942.38","108982"
"9/3/2002","928.5","928.5","899.19","899.64","139426"
"9/4/2002","904.82","925.26","895.41","920.98","149351"
"9/5/2002","900.9","901.5","882.85","882.92","152029"
"9/6/2002","911.6","932.96","910.78","922.22","132038"
"9/9/2002","913.68","939.24","901.13","932.23","124754"
"9/10/2002","934.43","951.46","930.19","947.72","144149"
"9/11/2002","958.29","978.46","945.9","946.4","107567"
"9/12/2002","935.53","935.53","914.89","915.01","119276"
"9/13/2002","909.63","928.65","907.24","923.83","126553"
"9/16/2002","919.1","925.9","900.89","908.48","109733"
"9/17/2002","927.29","932.91","896.45","897.53","150033"
"9/18/2002","884.03","906.05","876.08","895.2","157095"
"9/19/2002","875.77","889.24","865.87","865.93","152113"
"9/20/2002","876.75","879.87","864.13","871.6","179600"
"9/23/2002","860.99","864.26","837.63","843.08","144333"
"9/24/2002","830.21","861.09","830.21","843.61","166602"
"9/25/2002","858.46","885.97","849.28","880.44","169164"
"9/26/2002","891.02","897.45","860.81","873.74","166416"
"9/27/2002","866.09","891.12","859.6","860.35","144446"
"9/30/2002","848.72","852.98","825.8","832.52","168290"
"10/1/2002","841.29","870.7","824.22","870.63","170786"
"10/2/2002","865.13","882.77","844.61","849.55","176370"
"10/3/2002","846.74","859.53","832.67","833.21","164732"
"10/4/2002","842.95","844.37","809.94","815.4","158703"
"10/7/2002","813.06","826.79","798.88","804.64","140985"
"10/8/2002","815.22","827.78","795.25","811.5","183699"
"10/9/2002","800.92","825.12","798.17","807.42","175573"
"10/10/2002","809.46","852.68","801.26","849.57","183794"
"10/11/2002","867.64","899.46","863.1","890.61","191539"
"10/14/2002","878.75","903.15","876.21","900.75","120424"
"10/15/2002","941.46","950.51","933.28","950.42","200964"
"10/16/2002","911.33","929.69","906.08","910.13","158522"
"10/17/2002","951.14","957.16","937.19","945.06","182274"
"10/18/2002","936.43","956.17","922.31","956.13","166597"
"10/21/2002","945.86","982.43","937.55","979.35","157297"
"10/22/2002","954.28","977.88","951.61","963.87","172334"
"10/23/2002","960.18","989.42","952.78","989.32","159832"
"10/24/2002","992.5","998.54","963.08","964.91","194406"
"10/25/2002","964.01","995.64","964.01","995.55","147004"
"10/28/2002","1007.72","1007.72","973.28","979.55","163619"
"10/29/2002","975.66","982.62","941.17","960.82","159841"
"10/30/2002","968.48","995.82","960.48","986.09","167553"
"10/31/2002","990.39","1006.26","981.24","989.54","176168"
"11/1/2002","981.24","1020.59","974.08","1019.06","184287"
"11/4/2002","1049.49","1070.51","1039.1","1046.99","237248"
"11/5/2002","1033.79","1050.6801","1028.22","1050.39","170478"
"11/6/2002","1057.59","1065.86","1032.25","1065.86","218942"
"11/7/2002","1043.73","1048.5","1019.22","1025.79","175882"
"11/8/2002","1026.04","1039.27","1004.04","1008.35","160346"
"11/11/2002","1004.41","1004.41","972.34","972.48","126742"
"11/12/2002","982.45","1020.54","982.24","1001.94","155965"
"11/13/2002","994.4","1022.41","986.65","1011.94","190138"
"11/14/2002","1029.36","1057.9","1027.0601","1057.83","175621"
"11/15/2002","1044.3","1062.86","1036.3","1061.28","170089"
"11/18/2002","1073.89","1075.51","1044.79","1045.1899","176630"
"11/19/2002","1037.26","1046.0699","1019.07","1025.96","162033"
"11/20/2002","1028.5699","1071.3101","1028.12","1070.53","177137"
"11/21/2002","1082.92","1119.17","1081.4","1118.14","244173"
"11/22/2002","1102.64","1122.51","1099.7","1116.01","196016"
"11/25/2002","1118.01","1133.73","1108.47","1127.0601","195240"
"11/26/2002","1116.29","1119.71","1083.86","1087.49","192767"
"11/27/2002","1107.97","1132.8","1105.39","1125.67","173450"
"11/29/2002","1133.13","1134.6","1115.85","1116.1","84181"
"12/2/2002","1144.21","1155.6801","1110.24","1120.49","192555"
"12/3/2002","1109.46","1109.46","1083.9399","1088.8","165151"
"12/4/2002","1068.9399","1082.9301","1055.11","1069.4399","188607"
"12/5/2002","1085.02","1085.63","1052.08","1053.0601","146234"
"12/6/2002","1038.72","1074.01","1035.55","1065.97","152980"
"12/9/2002","1054.87","1055.36","1014.8","1014.84","149682"
"12/10/2002","1022.39","1043.34","1019.7","1033.0699","147025"
"12/11/2002","1023.91","1047.74","1019.4","1036.34","142388"
"12/12/2002","1047.47","1051.55","1029.41","1039.95","140822"
"12/13/2002","1027.66","1027.66","1005.85","1005.85","137141"
"12/16/2002","1011.89","1042.84","1008.52","1042.4399","140621"
"12/17/2002","1038.96","1052.59","1033.1899","1040.01","133675"
"12/18/2002","1029.8199","1029.91","1007.92","1013.67","152960"
"12/19/2002","1012.51","1035.52","999.8","1006.05","165454"
"12/20/2002","1009.67","1022.74","1009.53","1013.9","199212"
"12/23/2002","1012.46","1035.49","1010.84","1032.3","119306"
"12/24/2002","1026.5699","1034.1899","1023.06","1023.29","52388"
"12/26/2002","1026.4399","1041.49","1013.3","1016.46","81231"
"12/27/2002","1012.34","1018.16","996.1","997.85","80496"
"12/30/2002","999.39","1003.31","980.74","989.89","107658"
"12/31/2002","987.81","994.22","977.59","984.37","116677"
"1/2/2003","995.64","1027.91","984.59","1027.86","128754"
"1/3/2003","1024.47","1033.37","1018.16","1031.63","114959"
"1/6/2003","1034.02","1068.49","1034.02","1061.48","156769"
"1/7/2003","1063.1801","1082.52","1057.16","1071.85","175576"
"1/8/2003","1063.48","1065.6899","1040.38","1042.52","145701"
"1/9/2003","1056.61","1084.7","1056.05","1076.05","168599"
"1/10/2003","1059.86","1096.45","1056.3101","1087.36","165232"
"1/13/2003","1101.24","1104.3199","1075.96","1083","137604"
"1/14/2003","1082.37","1097.71","1080.85","1094.87","132934"
"1/15/2003","1096.96","1099.89","1069.96","1073.6","151308"
"1/16/2003","1076.1801","1084.36","1057.87","1061.46","136655"
"1/17/2003","1041.4301","1041.4301","1017.53","1017.58","143384"
"1/21/2003","1022.94","1028.3199","1008.93","1008.93","135541"
"1/22/2003","1005.57","1027.08","1003.58","1006.51","147752"
"1/23/2003","1024.47","1039.16","1011.12","1032.67","156651"
"1/24/2003","1027.7","1027.7","992.85","996.18","156835"
"1/27/2003","985.08","1006.26","982.02","986.41","144030"
"1/28/2003","996.88","1006.51","983.95","1001.41","140666"
"1/29/2003","994.6","1022.98","980.92","1016.56","150759"
"1/30/2003","1018.48","1022.21","985.16","985.52","144613"
"1/31/2003","971.6","996.04","968.34","983.05","155481"
"2/3/2003","987.37","997.56","981.37","987.07","125655"
"2/4/2003","972.93","974.68","960.01","971.73","136815"
"2/5/2003","980.75","999.16","967.59","968.97","136713"
"2/6/2003","966.05","979.18","960.81","970.55","121932"
"2/7/2003","980.5","983.36","951.67","957.05","122885"
"2/10/2003","961.69","974.48","950.81","969.96","121644"
"2/11/2003","975.52","989.32","962.44","971.61","129619"
"2/12/2003","967.89","978.06","956.57","956.77","123107"
"2/13/2003","959.56","959.73","938.52","951.9","131044"
"2/14/2003","958.2","982.12","952.7","982.09","131541"
"2/18/2003","990.21","1015.34","989.82","1014.91","130393"
"2/19/2003","1011.69","1014.64","994.25","1005.88","117970"
"2/20/2003","1010.5","1015.22","999.58","1001.47","132041"
"2/21/2003","1002.14","1019.25","986.73","1015.92","134244"
"2/24/2003","1009.14","1013.2","994.23","994.69","122248"
"2/25/2003","981.52","1001.72","969.56","999.28","139596"
"2/26/2003","992.91","1001.99","973.93","974.49","120709"
"2/27/2003","982.51","1000.98","976.6","994.8","123811"
"2/28/2003","998.26","1013.34","994.79","1009.74","135437"
"3/3/2003","1015.87","1023.47","988.4","991.07","125349"
"3/4/2003","991.6","994.35","982.06","982.98","122183"
"3/5/2003","981.67","995.19","978.4","990.23","136059"
"3/6/2003","982.04","991.69","976.55","983.96","126231"
"3/7/2003","967.93","992.11","964.25","986.82","143604"
"3/10/2003","977.95","982.87","962.48","964.29","111997"
"3/11/2003","966.74","973.86","956.94","958.82","125174"
"3/12/2003","954.66","971.39","946.79","970.54","153360"
"3/13/2003","990.36","1029.84","981.58","1029.79","178908"
"3/14/2003","1034.4301","1042.5601","1020.17","1030.45","161105"
"3/17/2003","1021.97","1077.14","1018.76","1077.01","188651"
"3/18/2003","1075.3","1082.2","1063.22","1082.1899","163222"
"3/19/2003","1078.1899","1083.11","1058.8101","1074.97","169467"
"3/20/2003","1064.3199","1089.21","1052.92","1080.24","159674"
"3/21/2003","1096.3","1099.61","1078.64","1093.12","191155"
"3/24/2003","1064.65","1068.46","1045.65","1047.1","131738"
"3/25/2003","1051.71","1075.4301","1047.0601","1066.5699","143724"
"3/26/2003","1065.78","1074.98","1060.05","1066.3","141852"
"3/27/2003","1055.7","1070.67","1049.5","1061.9301","144130"
"3/28/2003","1052.25","1061.83","1044.38","1046.72","136488"
"3/31/2003","1028.4301","1032.91","1014.96","1018.66","159628"
"4/1/2003","1025.02","1031.51","1015.46","1022.63","141211"
"4/2/2003","1047.39","1066.9","1047.39","1063.46","160969"
"4/3/2003","1070.51","1078.76","1058.01","1064.0601","144551"
"4/4/2003","1067.51","1067.51","1044.37","1050.7","136680"
"4/7/2003","1089.9301","1091.74","1053.22","1053.28","151608"
"4/8/2003","1051.75","1056.03","1041.47","1046.3","131277"
"4/9/2003","1048.92","1055.89","1023.48","1023.52","131200"
"4/10/2003","1024.74","1035.61","1018.17","1033.14","123541"
"4/11/2003","1046.45","1051.88","1020.56","1026.15","123757"
"4/14/2003","1028","1050.51","1025.8","1048.3101","117364"
"4/15/2003","1044.33","1058.54","1039.99","1053.08","129590"
"4/16/2003","1070.64","1078.23","1051.52","1054.89","155160"
"4/17/2003","1051.36","1084.8101","1051.36","1083.5601","164400"
"4/21/2003","1083.75","1089.71","1070.86","1081.04","127117"
"4/22/2003","1073.88","1103.8101","1072.13","1102.4399","161431"
"4/23/2003","1105.45","1115.67","1096.92","1112.9301","181802"
"4/24/2003","1100.84","1115.36","1097.1899","1108.12","166154"
"4/25/2003","1100.65","1101.76","1081.34","1083.1899","151573"
"4/28/2003","1086.58","1110.5","1084.77","1107.13","147775"
"4/29/2003","1113.05","1126.58","1103.79","1116.79","167060"
"4/30/2003","1111.54","1116.85","1104.39","1106.0601","161923"
"5/1/2003","1104.38","1119.67","1094.42","1113.21","147386"
"5/2/2003","1109.92","1137.45","1109.66","1136.35","182612"
"5/5/2003","1139.6","1152.96","1132.99","1136.26","193203"
"5/6/2003","1134.5601","1161","1134.47","1152.78","213972"
"5/7/2003","1142.88","1152.6801","1131.37","1135.85","192772"
"5/8/2003","1120.53","1132.28","1116.67","1118.76","161900"
"5/9/2003","1129.29","1143.97","1126.13","1143.55","154519"
"5/12/2003","1141.08","1163.75","1133.89","1160.42","179694"
"5/13/2003","1152.75","1165.53","1148.51","1155.97","185623"
"5/14/2003","1161.47","1165.2","1140.77","1148.14","181679"
"5/15/2003","1155.11","1164.5","1149.04","1162.9301","198213"
"5/16/2003","1158.51","1162.64","1146.29","1154.48","178345"
"5/19/2003","1146.74","1152.59","1112.27","1112.49","168421"
"5/20/2003","1118.3","1124.34","1103.2","1112.85","169975"
"5/21/2003","1110.78","1115.5601","1104.11","1113.6801","158896"
"5/22/2003","1116.21","1137.6801","1112.59","1131.45","178387"
"5/23/2003","1128.41","1135.49","1125.24","1130.05","144877"
"5/27/2003","1123.66","1174.16","1123.25","1172.58","193276"
"5/28/2003","1172.99","1181.9301","1165.34","1173.3101","204227"
"5/29/2003","1175.4","1198.4301","1172.52","1181.8199","222888"
"5/30/2003","1188.63","1201.25","1185.09","1197.89","231466"
"6/2/2003","1210.77","1213.76","1180.3199","1185.13","251753"
"6/3/2003","1183.6","1198.95","1180.01","1198.5699","206788"
"6/4/2003","1199.74","1228.52","1195.96","1224.76","251571"
"6/5/2003","1210.64","1231.79","1206.26","1231.72","244908"
"6/6/2003","1254.64","1265.6899","1210.33","1213.11","296261"
"6/9/2003","1206.95","1214.22","1188.04","1195.55","185670"
"6/10/2003","1201.26","1212.99","1194.2","1212.99","179165"
"6/11/2003","1210.61","1230.5","1199.47","1228.24","193220"
"6/12/2003","1233.48","1235.88","1218.02","1229.3199","179070"
"6/13/2003","1231.75","1235.42","1201.12","1203.91","181314"
"6/16/2003","1211.58","1242.5","1206.13","1241.58","191256"
"6/17/2003","1247.5699","1247.5699","1229.73","1239.63","196863"
"6/18/2003","1233.83","1255.39","1225.7","1247.9","208208"
"6/19/2003","1247.5","1255.3","1222.87","1225.89","195772"
"6/20/2003","1235.2","1235.84","1217.1899","1223.4","176711"
"6/23/2003","1220.1899","1221.65","1189.78","1200.17","169494"
"6/24/2003","1196.62","1209.84","1188.2","1191.7","161951"
"6/25/2003","1193.16","1212.79","1186.53","1188.33","156362"
"6/26/2003","1194.87","1217.21","1191.1899","1214.58","156086"
"6/27/2003","1216.86","1229.11","1199.6","1205.24","155394"
"6/30/2003","1212.51","1218.8","1199.83","1201.6899","179282"
"7/1/2003","1195.3","1219.23","1180.11","1217.37","171182"
"7/2/2003","1223.1899","1245.78","1223.0601","1245.75","186665"
"7/3/2003","1233.4","1250.62","1228.4","1231.34","94491"
"7/7/2003","1250.03","1282.3101","1250.03","1281.89","183638"
"7/8/2003","1275.79","1298.9301","1272.29","1298.37","201849"
"7/9/2003","1294.58","1307.03","1285.42","1295.16","211362"
"7/10/2003","1280.4399","1286.02","1260.76","1268.65","173380"
"7/11/2003","1273.9399","1285.85","1271.76","1280.5699","151688"
"7/14/2003","1301.1899","1316.42","1290.48","1295.74","197318"
"7/15/2003","1309.6899","1311.1","1285.5601","1294.47","191563"
"7/16/2003","1305.76","1306.52","1277.46","1291.99","192056"
"7/17/2003","1274.73","1279.8199","1249.59","1255.9399","191268"
"7/18/2003","1265","1267.6899","1244.11","1259.91","160289"
"7/21/2003","1256.12","1256.45","1232.16","1240.78","145931"
"7/22/2003","1252.99","1265.4","1242.17","1257.63","174972"
"7/23/2003","1262.59","1270.4399","1246.89","1268.52","183498"
"7/24/2003","1282.13","1287.45","1252.12","1253.76","190124"
"7/25/2003","1252.62","1278.3101","1237.75","1278.3101","158798"
"7/28/2003","1281.5","1285.86","1272.01","1280.53","153582"
"7/29/2003","1284.24","1287.84","1257.13","1275.17","170380"
"7/30/2003","1276.58","1277.1899","1261.6801","1263.78","151376"
"7/31/2003","1278.29","1298.8101","1269.89","1276.9399","185847"
"8/1/2003","1274.61","1276.99","1260.09","1264.34","148404"
"8/4/2003","1263.62","1277.0699","1240.67","1267.38","157341"
"8/5/2003","1263.79","1263.83","1226.8199","1229.72","174338"
"8/6/2003","1221.99","1237.14","1211.27","1215.13","186227"
"8/7/2003","1214.89","1225.29","1208.74","1217.17","163804"
"8/8/2003","1223.66","1227.42","1204.29","1207.28","133633"
"8/11/2003","1209.35","1230.26","1208.33","1223.14","120378"
"8/12/2003","1227.5","1241.62","1220.12","1240.7","132984"
"8/13/2003","1247.5601","1249.14","1233.8","1240.37","144920"
"8/14/2003","1241.17","1254","1235.05","1251.9","131157"
"8/15/2003","1250.45","1257.46","1246.3199","1253.63","70395"
"8/18/2003","1258.1801","1284.88","1256.9","1284.8101","147631"
"8/19/2003","1291.37","1301.3101","1281.71","1299.6899","172439"
"8/20/2003","1289.4301","1307.45","1288.75","1299.73","150676"
"8/21/2003","1309.5699","1319.88","1299.02","1314.65","172247"
"8/22/2003","1338.1899","1342.64","1304.51","1304.54","170520"
"8/25/2003","1302.5","1307.85","1295.8199","1306.64","111784"
"8/26/2003","1298.23","1309.83","1280.59","1309.05","138286"
"8/27/2003","1305.98","1320.02","1303.15","1318.9301","134973"
"8/28/2003","1323.21","1332.47","1308.98","1332.33","146651"
"8/29/2003","1328.49","1344.74","1327.9301","1341.2","120618"
"9/2/2003","1347.64","1361.09","1333.29","1361.09","177378"
"9/3/2003","1370.35","1375.3","1354.72","1360.1899","233312"
"9/4/2003","1360.22","1376.0601","1356.23","1373.26","188658"
"9/5/2003","1366.29","1380.24","1355.02","1361.9","195204"
"9/8/2003","1366.55","1387.45","1365.09","1386.73","203294"
"9/9/2003","1380.13","1382.11","1364.9399","1370.5601","222016"
"9/10/2003","1357.8","1362.84","1332.28","1332.28","200160"
"9/11/2003","1339.88","1358.02","1327.92","1350.8","174805"
